Time_Hour,Instrument_Code,Open,High,Low,Close,VWAP,TWAP,NumberOfTrades,Volume,Turnover,MinTimeHour,MaxTimeHour,Avg_Bid_Ask_Spread
2018-03-26 10:00:00+00:00,ABC,43.98181818,44.58181818,43.94,44.56363636,44.21615545,44.21087,8265,334158.0909,1787583803,2020-03-23 10:00:02.799356+00:00,2020-03-23 10:59:58.657678+00:00,0.010777273
2018-03-26 11:00:00+00:00,ABC,44.56818182,44.92272727,44.49545455,44.83181818,44.66641545,44.66303909,5048,186547.2727,1008143942,2020-03-23 11:00:01.994164+00:00,2020-03-23 11:59:59.628675+00:00,0.013526364
2018-03-26 12:00:00+00:00,ABC,45.26363636,47.01818182,44.00909091,46.54545455,45.82906091,45.97088818,10140,462108.3636,2570467345,2020-03-23 12:02:01.012134+00:00,2020-03-23 12:59:58.203124+00:00,0.023563636
2018-03-26 13:00:00+00:00,ABC,46.53636364,46.74545455,43.96818182,45.52727273,45.64958,45.56349818,10952,390466.6364,2152714126,2020-03-23 13:00:01.047492+00:00,2020-03-23 13:59:59.143036+00:00,0.020763636
2018-03-26 14:00:00+00:00,ABC,45.52727273,45.54545455,44.39090909,44.41818182,44.80022818,44.81312182,17585,643389.8182,3488709093,2020-03-23 14:00:04.602489+00:00,2020-03-23 14:59:59.850307+00:00,0.013761818
2018-03-26 15:00:00+00:00,ABC,44.40909091,44.50454545,44.08636364,44.42727273,44.23930455,44.23889364,16050,741559.7273,3969499640,2020-03-23 15:00:01.453072+00:00,2020-03-23 15:59:59.540761+00:00,0.010921818
2018-03-26 16:00:00+00:00,ABC,44.42727273,45.29772727,44.25744182,45.29772727,44.55896,44.52519727,8362,1825243.273,9833587300,2020-03-23 16:00:00.281122+00:00,2020-03-23 16:52:16.107992+00:00,-0.083216364
2018-03-27 08:00:00+00:00,ABC,45.26818182,45.9,44.74090909,45.01818182,45.33864818,45.34190364,6880,702070,3851816024,2020-03-24 08:00:00.286554+00:00,2020-03-24 08:59:53.442248+00:00,-0.067174545
2018-03-27 09:00:00+00:00,ABC,44.98636364,45.05909091,44.59090909,44.94818182,44.84757636,44.86266727,3927,331045.4545,1797041418,2020-03-24 09:00:27.938053+00:00,2020-03-24 09:59:59.208336+00:00,0.021621818
2018-03-27 10:00:00+00:00,ABC,44.95227273,45.19090909,44.86363636,45.08181818,45.00246182,45.01420273,3963,375074.7273,2042926453,2020-03-24 10:00:03.757503+00:00,2020-03-24 10:59:59.295230+00:00,0.014836364
2018-03-27 11:00:00+00:00,ABC,45.08181818,45.30454545,45.06818182,45.17272727,45.18266727,45.18287545,3815,309906.0909,1694296244,2020-03-24 11:00:00.140166+00:00,2020-03-24 11:59:59.711915+00:00,0.011636364
2018-03-27 12:00:00+00:00,ABC,45.14090909,45.26363636,44.98636364,45.11363636,45.13486455,45.13766182,2970,240191.4545,1311843368,2020-03-24 12:02:07.230719+00:00,2020-03-24 12:59:59.602691+00:00,0.009751818
2018-03-27 13:00:00+00:00,ABC,45.11818182,45.47272727,44.90454545,44.97727273,45.20362,45.18619545,5315,384473.8182,2102121980,2020-03-24 13:00:02.464819+00:00,2020-03-24 13:59:54.680819+00:00,0.01997
2018-03-27 14:00:00+00:00,ABC,44.97727273,45.41818182,44.70454545,45.32727273,45.10887182,45.11582364,6932,429356.5455,2343863700,2020-03-24 14:00:00.345011+00:00,2020-03-24 14:59:59.576417+00:00,0.012065455
2018-03-27 15:00:00+00:00,ABC,45.32272727,45.67272727,45.32272727,45.62727273,45.47410182,45.47444909,7457,437667.2727,2408224074,2020-03-24 15:00:00.100259+00:00,2020-03-24 15:59:57.095625+00:00,0.015966364
2018-03-27 16:00:00+00:00,ABC,45.63636364,46.81818182,45.43181818,46.81818182,46.68686182,45.64431364,3131,1920436.182,10606495907,2020-03-24 16:00:01.651444+00:00,2020-03-24 16:47:11.499202+00:00,-0.396741818
2018-03-28 08:00:00+00:00,ABC,46.08181818,46.10545455,45.21363636,45.84545455,45.76512273,45.69684818,9707,1106850.455,6120128789,2020-03-25 08:00:02.568851+00:00,2020-03-25 08:59:57.484239+00:00,-0.046773636
2018-03-28 09:00:00+00:00,ABC,45.82727273,46.77272727,45.8,46.19090909,46.37510364,46.35798545,4567,430944.0909,2417301668,2020-03-25 09:00:02.692130+00:00,2020-03-25 09:59:58.455841+00:00,0.024439091
2018-03-28 10:00:00+00:00,ABC,46.18181818,46.2,44.58181818,44.79090909,45.33923545,45.36755182,4287,315753.9091,1733322809,2020-03-25 10:00:00.238171+00:00,2020-03-25 10:59:55.334115+00:00,0.025689091
2018-03-28 11:00:00+00:00,ABC,44.79545455,45.72727273,44.72727273,45.41363636,45.17385,45.17925364,4033,242750,1327038935,2020-03-25 11:00:01.961591+00:00,2020-03-25 11:59:59.625019+00:00,0.025709091
2018-03-28 12:00:00+00:00,ABC,45.34091818,45.52727273,44.95909091,45.16818182,45.28046,45.28104,4294,317301.5455,1738497025,2020-03-25 12:00:00.809031+00:00,2020-03-25 12:59:59.123921+00:00,0.004925455
2018-03-28 13:00:00+00:00,ABC,45.16818182,45.63636364,45.09636364,45.31363636,45.39569,45.41234909,6342,474984.2727,2609988351,2020-03-25 13:00:00.936252+00:00,2020-03-25 13:59:55.058778+00:00,0.019573636
2018-03-28 14:00:00+00:00,ABC,45.30454545,46.08181818,45.05454545,45.76363636,45.95344455,45.40091364,7830,3490824,19176878323,2020-03-25 14:00:00.078790+00:00,2020-03-25 14:59:59.614017+00:00,0.018959091
2018-03-28 15:00:00+00:00,ABC,45.77272727,46.03636364,45.41818182,45.47272727,45.80953091,45.81025364,4614,313310.8182,1736694604,2020-03-25 15:00:00.022783+00:00,2020-03-25 15:59:59.097527+00:00,0.020750909
2018-03-28 16:00:00+00:00,ABC,45.48181818,46.35454545,45.42727273,46.35454545,46.24041727,45.64561636,2944,1856184.727,10251930248,2020-03-25 16:00:00.473654+00:00,2020-03-25 16:51:17.992961+00:00,-0.775863636
2018-03-29 08:00:00+00:00,ABC,44.57272727,45.03181818,43.83636364,44.57727273,44.48012727,44.47386727,9231,572195.6364,3079178094,2020-03-26 08:00:01.260849+00:00,2020-03-26 08:59:59.464633+00:00,-0.010959091
2018-03-29 09:00:00+00:00,ABC,44.57272727,44.76363636,44.03636364,44.75909091,44.37887545,44.38468545,4542,304484.3636,1635247561,2020-03-26 09:00:00.292681+00:00,2020-03-26 09:59:59.775314+00:00,0.013981818
2018-03-29 10:00:00+00:00,ABC,44.76363636,44.95454545,44.31363636,44.66363636,44.62879727,44.62866818,4165,258328.6364,1394992410,2020-03-26 10:00:02.791365+00:00,2020-03-26 10:59:55.733588+00:00,0.013639091
2018-03-29 11:00:00+00:00,ABC,44.65,44.75909091,44.25909091,44.33636364,44.50033182,44.50140364,3517,254619.7273,1371043177,2020-03-26 11:00:00.265823+00:00,2020-03-26 11:59:58.096456+00:00,0.012115455
2018-03-29 12:00:00+00:00,ABC,44.34545455,44.57272727,43.89776364,44.35,44.35670455,44.22066636,4092,468691.5455,2507828157,2020-03-26 12:00:00.068660+00:00,2020-03-26 12:59:54.586861+00:00,0.019535455
2018-03-29 13:00:00+00:00,ABC,44.34090909,44.8,44.17272727,44.70909091,44.52132636,44.52646545,8564,531073.8182,2861267652,2020-03-26 13:00:09.426801+00:00,2020-03-26 13:59:56.414366+00:00,0.016423636
2018-03-29 14:00:00+00:00,ABC,44.71818182,44.89090909,44.52727273,44.60454545,44.73118545,44.73431545,7750,585893,3171352182,2020-03-26 14:00:02.582221+00:00,2020-03-26 14:59:59.648857+00:00,0.012851818
2018-03-29 15:00:00+00:00,ABC,44.60909091,45.11363636,44.50454545,44.88181818,44.75654,44.78177182,7407,580627,3146182211,2020-03-26 15:00:00.064676+00:00,2020-03-26 15:59:58.976697+00:00,0.01052
2018-03-29 16:00:00+00:00,ABC,44.90454545,45.26363636,44.57272727,45.26363636,45.20128545,44.84814364,3036,1539318.545,8353305146,2020-03-26 16:00:00.788747+00:00,2020-03-26 16:39:59.409746+00:00,-0.283121818
2018-03-30 08:00:00+00:00,ABC,43.54545455,43.71818182,42.53181818,42.62272727,43.17391818,43.16382545,9154,613226.6364,3202774125,2020-03-27 08:00:23.008546+00:00,2020-03-27 08:59:57.108140+00:00,-0.012222727
2018-03-30 09:00:00+00:00,ABC,42.63181818,43,42.46818182,42.75,42.76140727,42.74841455,5011,353108.8182,1826475885,2020-03-27 09:00:00.224228+00:00,2020-03-27 09:59:59.146792+00:00,0.009929091
2018-03-30 10:00:00+00:00,ABC,42.73636364,43.19090909,42.61818182,42.96813636,42.90489091,42.91281,4297,320691.1818,1665172937,2020-03-27 10:00:01.674861+00:00,2020-03-27 10:59:54.992984+00:00,0.01006
2018-03-30 11:00:00+00:00,ABC,42.97272727,43.2,42.87272727,42.98636364,43.03972545,43.046,4931,367686.3636,1915118704,2020-03-27 11:00:00.101453+00:00,2020-03-27 11:59:58.092887+00:00,0.009196364
2018-03-30 12:00:00+00:00,ABC,43.02272727,43.02272727,42.66818182,42.70909091,42.79869273,42.79919273,4738,319660.6364,1655427266,2020-03-27 12:02:13.663441+00:00,2020-03-27 12:59:59.990618+00:00,0.003309091
2018-03-30 13:00:00+00:00,ABC,42.69545455,43.11818182,42.60454545,42.85454545,42.82228364,42.84037545,6386,336122,1742350706,2020-03-27 13:00:00.255117+00:00,2020-03-27 13:59:58.037404+00:00,0.011165455
2018-03-30 14:00:00+00:00,ABC,42.83636364,42.95454545,42.34090909,42.42727273,42.62481091,42.63568091,9234,493325.3636,2545024796,2020-03-27 14:00:03.425845+00:00,2020-03-27 14:59:59.332361+00:00,0.010731818
2018-03-30 15:00:00+00:00,ABC,42.44545455,42.95,42.43181818,42.71818182,42.75722273,42.76627545,7570,347505.5455,1798243657,2020-03-27 15:00:04.021057+00:00,2020-03-27 15:59:59.631447+00:00,0.011143636
2018-03-30 16:00:00+00:00,ABC,42.71818182,42.77272727,42.41363636,42.64788455,42.45765727,42.60955727,4251,1751946.909,9032611563,2020-03-27 16:00:00.731294+00:00,2020-03-27 16:49:41.539986+00:00,-0.247724545
2018-04-02 07:00:00+00:00,ABC,42.40909091,42.42727273,41.79545455,41.87272727,42.06913091,42.05361273,8547,491733.1818,2502177976,2020-03-30 07:00:11.002131+00:00,2020-03-30 07:59:58.171429+00:00,-0.014930909
2018-04-02 08:00:00+00:00,ABC,41.89090909,42.77727273,41.78181818,42.2,42.15689091,42.17766273,5593,344529.8182,1758306962,2020-03-30 08:00:00.183486+00:00,2020-03-30 08:59:47.914047+00:00,0.014713636
2018-04-02 09:00:00+00:00,ABC,42.2,42.33636364,41.63181818,41.72272727,41.95800364,41.97223455,3811,278022,1411973770,2020-03-30 09:00:04.949817+00:00,2020-03-30 09:59:56.656695+00:00,0.018047273
2018-04-02 10:00:00+00:00,ABC,41.7,41.96645455,41.6,41.67272727,41.79861636,41.79796909,2698,189859.6364,960225422.6,2020-03-30 10:00:03.115757+00:00,2020-03-30 10:59:58.078463+00:00,0.0132
2018-04-02 11:00:00+00:00,ABC,41.67281818,41.8,41.34090909,41.64545455,41.59065182,41.58530909,3531,223186,1123032309,2020-03-30 11:00:05.878492+00:00,2020-03-30 11:59:51.784631+00:00,0.002373636
2018-04-02 12:00:00+00:00,ABC,41.64090909,41.82727273,41.52727273,41.70909091,41.66011,41.66251636,3029,208536.8182,1051268396,2020-03-30 12:00:19.308606+00:00,2020-03-30 12:59:59.646780+00:00,0.011617273
2018-04-02 13:00:00+00:00,ABC,41.70909091,41.93181818,41.61945455,41.73636364,41.72516182,41.72857545,4988,336430.8182,1698692238,2020-03-30 13:00:00.310929+00:00,2020-03-30 13:59:47.385282+00:00,0.012023636
2018-04-02 14:00:00+00:00,ABC,41.74545455,41.91363636,41.62272727,41.75,41.78658727,41.78657909,5073,312453.6364,1579820612,2020-03-30 14:00:00.708986+00:00,2020-03-30 14:59:59.615336+00:00,0.009947273
2018-04-02 15:00:00+00:00,ABC,41.74545455,42.05909091,41.65454545,42.05909091,41.99040909,41.76354455,5568,1374024.636,6943480814,2020-03-30 15:00:00.003426+00:00,2020-03-30 15:38:55.523787+00:00,-0.231260909
2018-04-03 07:00:00+00:00,ABC,41.93636364,42.18181818,41.72727273,42.01818182,41.95396182,41.97021,7081,477386.1818,2424355773,2020-03-31 07:00:08.810282+00:00,2020-03-31 07:59:57.076441+00:00,-0.019004545
2018-04-03 08:00:00+00:00,ABC,42.02272727,42.08636364,41.78636364,41.90454545,41.91097091,41.91263182,2637,209803.8182,1064005056,2020-03-31 08:00:02.451708+00:00,2020-03-31 08:59:58.538421+00:00,0.012015455
2018-04-03 09:00:00+00:00,ABC,41.91363636,41.94545455,41.73636364,41.83177273,41.84655636,41.84794545,1889,133536.0909,676173539.9,2020-03-31 09:00:00.285991+00:00,2020-03-31 09:59:56.184299+00:00,0.009742727
2018-04-03 10:00:00+00:00,ABC,41.82727273,41.85,41.1,41.19545455,41.34826364,41.34630818,3861,280087.9091,1401252723,2020-03-31 10:00:05.587235+00:00,2020-03-31 10:59:55.073567+00:00,0.010526364
2018-04-03 11:00:00+00:00,ABC,41.19545455,41.31363636,41,41.22727273,41.12177,41.12679818,3162,236801.9091,1178407434,2020-03-31 11:02:09.893383+00:00,2020-03-31 11:59:54.643518+00:00,0.005970909
2018-04-03 12:00:00+00:00,ABC,41.23181818,41.36363636,41.01818182,41.34090909,41.19162818,41.19450545,3532,226687.4545,1129931577,2020-03-31 12:00:02.844113+00:00,2020-03-31 12:59:57.881380+00:00,0.012164545
2018-04-03 13:00:00+00:00,ABC,41.35,41.45,41.08181818,41.19090909,41.28050182,41.28632909,4815,308544,1541376561,2020-03-31 13:00:00.502304+00:00,2020-03-31 13:59:59.640030+00:00,0.01024
2018-04-03 14:00:00+00:00,ABC,41.18181818,41.4,41.10014545,41.11818182,41.23931636,41.23940091,5604,421374.4545,2102644846,2020-03-31 14:00:00.067917+00:00,2020-03-31 14:59:59.070038+00:00,0.008822727
2018-04-03 15:00:00+00:00,ABC,41.11818182,41.98658818,41.00909091,41.29545455,41.28150364,41.22212091,4550,1983923.455,9895565516,2020-03-31 15:00:00.162390+00:00,2020-03-31 15:39:57.274496+00:00,-0.291968182
2018-04-04 07:00:00+00:00,ABC,37.81818182,38.33636364,37.77727273,37.92063636,38.00510727,38.04177909,14223,1179817.818,5430766583,2020-04-01 07:05:29.926410+00:00,2020-04-01 07:59:53.169113+00:00,-0.071668182
2018-04-04 08:00:00+00:00,ABC,37.96818182,37.98181818,37.11818182,37.63636364,37.66760455,37.62861636,6291,592746.3636,2698811293,2020-04-01 08:00:00.114112+00:00,2020-04-01 08:59:58.974365+00:00,0.015806364
2018-04-04 09:00:00+00:00,ABC,37.65,38.10909091,37.42466364,37.97063636,37.77226455,37.76428182,2889,220410.5455,1007161155,2020-04-01 09:00:03.497457+00:00,2020-04-01 09:59:59.883224+00:00,0.013390909
2018-04-04 10:00:00+00:00,ABC,37.96818182,37.96818182,37.75,37.95454545,37.84905818,37.84848364,2565,194803.8182,892136528.1,2020-04-01 10:00:12.107390+00:00,2020-04-01 10:59:59.603929+00:00,0.010179091
2018-04-04 11:00:00+00:00,ABC,37.86363636,37.93636364,37.68412727,37.74090909,37.84158818,37.84244182,2537,220391.0909,1009156591,2020-04-01 11:02:15.761831+00:00,2020-04-01 11:59:54.428816+00:00,-0.007926364
2018-04-04 12:00:00+00:00,ABC,37.74090909,37.76363636,37.27272727,37.35909091,37.46315091,37.45304364,4819,465575.3636,2109902936,2020-04-01 12:00:03.645864+00:00,2020-04-01 12:59:59.962894+00:00,0.012936364
2018-04-04 13:00:00+00:00,ABC,37.36363636,37.81818182,37.17272727,37.60154545,37.67857455,37.48702364,7855,1411969.455,6404594402,2020-04-01 13:00:00.097403+00:00,2020-04-01 13:59:55.147868+00:00,0.012550909
2018-04-04 14:00:00+00:00,ABC,37.59090909,37.72090909,37.34090909,37.36598182,37.52594091,37.52618455,5967,448063.8182,2034509210,2020-04-01 14:00:05.403832+00:00,2020-04-01 14:59:58.316181+00:00,0.009533636
2018-04-04 15:00:00+00:00,ABC,37.35,38.19183727,37.16818182,38.19183727,37.39210455,37.43924273,5501,1924430,8717953383,2020-04-01 15:00:00.097716+00:00,2020-04-01 15:39:00.952471+00:00,-0.485912727
2018-04-05 07:00:00+00:00,ABC,36.83181818,37.13636364,36.55,36.79090909,36.75090636,36.75507727,8105,696059.4545,3095629973,2020-04-02 07:00:17.655041+00:00,2020-04-02 07:59:59.399971+00:00,-0.033316364
2018-04-05 08:00:00+00:00,ABC,36.77325455,36.86409091,36.45454545,36.45454545,36.62516545,36.63047545,3675,300079.2727,1330037614,2020-04-02 08:00:00.543822+00:00,2020-04-02 08:59:58.464583+00:00,0.009233636
2018-04-05 09:00:00+00:00,ABC,36.45452727,36.49545455,35.45454545,36.11818182,36.19262,36.17932364,4404,325163.5455,1423467864,2020-04-02 09:00:00.141603+00:00,2020-04-02 09:59:59.993877+00:00,0.010006364
2018-04-05 10:00:00+00:00,ABC,36.10909091,36.83181818,36.00909091,36.19090909,36.67135455,36.11540727,3377,1042918.727,4557517641,2020-04-02 10:00:07.405143+00:00,2020-04-02 10:59:59.146960+00:00,0.00929
2018-04-05 11:00:00+00:00,ABC,36.14545455,36.20572727,35.97727273,36.09545455,36.08592182,36.07593091,3008,201245.8182,878475767.1,2020-04-02 11:02:12.527174+00:00,2020-04-02 11:59:52.508626+00:00,-0.002137273
2018-04-05 12:00:00+00:00,ABC,36.09090909,36.12490909,35.64090909,35.64545455,35.92969364,35.91676818,5304,437664.4545,1902058640,2020-04-02 12:00:00.380044+00:00,2020-04-02 12:59:59.168551+00:00,0.009810909
2018-04-05 13:00:00+00:00,ABC,35.65,35.86818182,35.24090909,35.82727273,35.45626364,35.46649727,15058,946848.0909,4063347650,2020-04-02 13:00:00.097716+00:00,2020-04-02 13:59:58.061717+00:00,0.009541818
2018-04-05 14:00:00+00:00,ABC,35.83181818,36.56363636,35.81363636,36.44090909,36.25247091,36.25443455,13786,647327.9091,2839689376,2020-04-02 14:00:00.008800+00:00,2020-04-02 14:59:57.079618+00:00,0.009481818
2018-04-05 15:00:00+00:00,ABC,36.43636364,36.47727273,35.83636364,36.15909091,36.17068455,36.19822636,5647,1469260.545,6435339722,2020-04-02 15:00:01.094771+00:00,2020-04-02 15:37:31.891428+00:00,-0.146806364
2018-04-06 07:00:00+00:00,ABC,35.99545455,36.18181818,35.92727273,36.01822727,36.02367364,36.02854364,5795,467855.7273,2039595421,2020-04-03 07:00:24.507538+00:00,2020-04-03 07:59:44.698393+00:00,-0.032442727
2018-04-06 08:00:00+00:00,ABC,36.02727273,36.11818182,35.91363636,35.97272727,36.01459727,36.01391364,2488,188467.2727,821280738.7,2020-04-03 08:00:00.114580+00:00,2020-04-03 08:59:57.811157+00:00,0.010611818
2018-04-06 09:00:00+00:00,ABC,35.98181818,36.05,35.67709091,35.87038182,35.80859545,35.80103455,2528,185757.7273,804688577.6,2020-04-03 09:00:02.880746+00:00,2020-04-03 09:59:59.301087+00:00,0.009399091
2018-04-06 10:00:00+00:00,ABC,35.9,36.04090909,35.79545455,36.01363636,35.91815364,35.92519364,1671,111648.1818,485328882.8,2020-04-03 10:00:02.444538+00:00,2020-04-03 10:59:59.909071+00:00,0.009780909
2018-04-06 11:00:00+00:00,ABC,35.95909091,36.15454545,35.94545455,36.10454545,36.05370182,36.05546273,1865,132509.7273,578101647.8,2020-04-03 11:02:03.086524+00:00,2020-04-03 11:59:59.582402+00:00,0.006958182
2018-04-06 12:00:00+00:00,ABC,36.10909091,36.13181818,35.89545455,36.10909091,36.04027273,36.03467727,1599,112683.5455,491322336.6,2020-04-03 12:00:03.206037+00:00,2020-04-03 12:59:52.974728+00:00,0.012022727
2018-04-06 13:00:00+00:00,ABC,36.10454545,36.22727273,36.03181818,36.16363636,36.12229273,36.12462,3092,206299.5455,901751612.7,2020-04-03 13:00:04.822480+00:00,2020-04-03 13:59:59.882042+00:00,0.010406364
2018-04-06 14:00:00+00:00,ABC,36.16818182,36.36363636,36.06818182,36.35909091,36.17809727,36.17499727,4561,246946.2727,1080926956,2020-04-03 14:00:01.728561+00:00,2020-04-03 14:59:59.683217+00:00,0.01017
2018-04-06 15:00:00+00:00,ABC,36.36363636,36.40909091,35.91706636,36.10909091,36.12351727,36.26101,2678,1256763,5514150973,2020-04-03 15:00:00.225566+00:00,2020-04-03 15:43:51.940323+00:00,-0.148232727
2018-04-09 07:00:00+00:00,ABC,37.19545455,37.46818182,36.92727273,37,37.15125273,37.15606636,6759,553988,2490665802,2020-04-06 07:00:06.638544+00:00,2020-04-06 07:59:57.483801+00:00,-0.041234545
2018-04-09 08:00:00+00:00,ABC,36.99545455,37.24090909,36.91363636,37.22727273,37.07200091,37.07049909,2893,209711.8182,940668729.8,2020-04-06 08:00:00.172212+00:00,2020-04-06 08:59:54.324681+00:00,0.009949091
2018-04-09 09:00:00+00:00,ABC,37.22727273,37.92727273,37.15909091,37.73654545,37.58781273,37.60306364,4107,318979.3636,1451346773,2020-04-06 09:00:00.537112+00:00,2020-04-06 09:59:56.438078+00:00,0.008944545
2018-04-09 10:00:00+00:00,ABC,37.75909091,37.82727273,37.19545455,37.78181818,37.30484545,37.70975909,2334,875853.0909,3996413273,2020-04-06 10:00:00.821553+00:00,2020-04-06 10:59:58.619176+00:00,0.008413636
2018-04-09 11:00:00+00:00,ABC,37.81818182,37.81818182,37.55454545,37.68636364,37.68961455,37.68943364,1701,133110,607037706.4,2020-04-06 11:02:15.807836+00:00,2020-04-06 11:59:54.527717+00:00,-0.002
2018-04-09 12:00:00+00:00,ABC,37.67272727,37.94545455,37.19545455,37.9,37.23306182,37.74840818,1817,2051525.818,9370461809,2020-04-06 12:00:00.092286+00:00,2020-04-06 12:59:58.057183+00:00,0.008657273
2018-04-09 13:00:00+00:00,ABC,37.90454545,38.09545455,37.67272727,37.72727273,37.88441545,37.89178182,4481,359634.1818,1648888772,2020-04-06 13:00:00.113352+00:00,2020-04-06 13:59:59.602529+00:00,0.00873
2018-04-09 14:00:00+00:00,ABC,37.73636364,37.81363636,37.19545455,37.75,37.48132455,37.65728091,7457,570155.2727,2597930178,2020-04-06 14:00:09.831392+00:00,2020-04-06 14:59:59.719815+00:00,0.009054545
2018-04-09 15:00:00+00:00,ABC,37.75,37.76363636,37.61363636,37.7,37.69555273,37.67450909,3409,1181691.818,5386878787,2020-04-06 15:00:00.020948+00:00,2020-04-06 15:36:09.010971+00:00,-0.275272727
2018-04-09 16:00:00+00:00,ABC,37.91015545,37.91015545,37.19545455,37.19545455,37.19734091,37.55280545,2,317737.0909,1443762201,2020-04-06 16:14:57.112142+00:00,2020-04-06 16:20:27.497839+00:00,0.500909091
2018-04-10 07:00:00+00:00,ABC,38.05454545,38.22272727,37.83636364,38.15909091,38.04861273,38.04303091,10720,694043.1818,3194824256,2020-04-07 07:00:13.135508+00:00,2020-04-07 07:59:58.848735+00:00,-0.032999091
2018-04-10 08:00:00+00:00,ABC,38.14545455,38.25909091,37.93181818,37.95909091,38.08281727,38.08380636,5691,436222.4545,2010174391,2020-04-07 08:00:00.436676+00:00,2020-04-07 08:59:58.641720+00:00,0.008899091
2018-04-10 09:00:00+00:00,ABC,37.96818182,38.01818182,37.75909091,37.85909091,37.86962818,37.87062364,3671,232888,1067173270,2020-04-07 09:00:02.262022+00:00,2020-04-07 09:59:58.970784+00:00,0.00953
2018-04-10 10:00:00+00:00,ABC,37.84545455,38.23636364,37.81818182,38.23636364,38.01369182,38.01422818,3491,177496.8182,816435949.9,2020-04-07 10:00:01.626776+00:00,2020-04-07 10:59:59.840421+00:00,0.009978182
2018-04-10 11:00:00+00:00,ABC,38.27272727,38.39545455,38.14155455,38.20454545,38.27812364,38.28365636,3208,187194.9091,867147168.1,2020-04-07 11:02:19.713547+00:00,2020-04-07 11:59:53.325510+00:00,-0.001822727
2018-04-10 12:00:00+00:00,ABC,38.20454545,38.42727273,38.12272727,38.37272727,38.24250182,38.24948182,2800,187189.6364,866348694.8,2020-04-07 12:00:00.053079+00:00,2020-04-07 12:59:59.442168+00:00,0.009119091
2018-04-10 13:00:00+00:00,ABC,38.37272727,38.64090909,38.34545455,38.6,38.50183,38.50536273,5070,240240.6364,1119316905,2020-04-07 13:00:00.786444+00:00,2020-04-07 13:59:59.640237+00:00,0.009657273
2018-04-10 14:00:00+00:00,ABC,38.60454545,38.60909091,37.79545455,37.93181818,38.05053636,38.06118364,8125,447580.0909,2061286806,2020-04-07 14:00:00.127682+00:00,2020-04-07 14:59:59.617655+00:00,0.009747273
2018-04-10 15:00:00+00:00,ABC,37.93636364,38.15909091,37.87727273,38.02621273,38.12868,38.03374455,3244,1598446,7356181343,2020-04-07 15:00:04.273034+00:00,2020-04-07 15:44:11.719652+00:00,-0.109036364
2018-04-11 07:00:00+00:00,ABC,38.01818182,38.14090909,37.91363636,37.92054545,38.01392273,38.01506,7101,601276.1818,2765763535,2020-04-08 07:00:19.948947+00:00,2020-04-08 07:59:57.354318+00:00,-0.04132
2018-04-11 08:00:00+00:00,ABC,37.92727273,38.02272727,37.59545455,37.75,37.76660273,37.75928545,2842,170263.0909,777910526.6,2020-04-08 08:00:07.085991+00:00,2020-04-08 08:59:54.651727+00:00,0.009704545
2018-04-11 09:00:00+00:00,ABC,37.75909091,37.95909091,37.62727273,37.79318182,37.76717909,37.76515545,2293,150821.6364,689192104.7,2020-04-08 09:00:00.211105+00:00,2020-04-08 09:59:53.316624+00:00,0.009410909
2018-04-11 10:00:00+00:00,ABC,37.8,38.02727273,37.8,38,37.91286455,37.91073545,1682,153821,705607543.5,2020-04-08 10:00:02.264716+00:00,2020-04-08 10:59:56.289988+00:00,0.009100909
2018-04-11 11:00:00+00:00,ABC,38.01818182,38.14545455,37.95909091,38.07272727,38.02214273,38.02173727,1825,180025,828228448.9,2020-04-08 11:02:28.414788+00:00,2020-04-08 11:59:58.631379+00:00,0.004399091
2018-04-11 12:00:00+00:00,ABC,38.07272727,38.18636364,37.97272727,38.04545455,38.06829455,38.06443091,2241,222183,1023329608,2020-04-08 12:00:00.256015+00:00,2020-04-08 12:59:47.903810+00:00,0.009648182
2018-04-11 13:00:00+00:00,ABC,38.05,38.24545455,37.64090909,37.64545455,37.95473636,37.94146636,4367,242764.9091,1114513648,2020-04-08 13:00:00.228796+00:00,2020-04-08 13:59:59.065992+00:00,0.011566364
2018-04-11 14:00:00+00:00,ABC,37.65909091,37.92727273,37.65454545,37.92727273,37.79088273,37.78948545,5248,291538.8182,1333069323,2020-04-08 14:00:00.194090+00:00,2020-04-08 14:59:59.943973+00:00,0.009126364
2018-04-11 15:00:00+00:00,ABC,37.93181818,38.22272727,37.85,38.22272727,38.16331182,37.95749091,4080,978585.8182,4494504188,2020-04-08 15:00:02.223336+00:00,2020-04-08 15:35:00.300254+00:00,-0.146749091
2018-04-12 07:00:00+00:00,ABC,38.53181818,38.85760909,38.31818182,38.80909091,38.70307636,38.69536,10731,652862.5455,3056792874,2020-04-09 07:00:01.674196+00:00,2020-04-09 07:59:54.639722+00:00,-0.019088182
2018-04-12 08:00:00+00:00,ABC,38.80454545,38.87272727,38.53181818,38.55909091,38.74117818,38.73344636,3522,217051.5455,1017265675,2020-04-09 08:00:01.239161+00:00,2020-04-09 08:59:59.664115+00:00,0.007988182
2018-04-12 09:00:00+00:00,ABC,38.56363636,38.61818182,37.9,37.98636364,38.32600909,38.33288091,3536,233890.3636,1084848673,2020-04-09 09:00:01.672413+00:00,2020-04-09 09:59:57.306080+00:00,0.009061818
2018-04-12 10:00:00+00:00,ABC,37.97727273,38.05,37.80454545,37.95,37.93120818,37.93019182,1840,111678.1818,512552959.1,2020-04-09 10:00:00.442382+00:00,2020-04-09 10:59:59.243447+00:00,0.009516364
